0.00245869199430164,0.728492179809968,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.00397627322443491,0,0.698143701681235,0,0,0,0,0,0,0,0,0,0,0,0
-0.0018800387607275,0,0,0.712743352272539,0,0,0,0,0,0,0,0,0,0,0
-0.000836665309288691,0,0,0,0.682166652434234,0,0,0,0,0,0,0,0,0,0
0.000357731746570114,0,0,0,0,0.762710902902693,0,0,0,0,0,0,0,0,0
-0.00124015897688778,0,0,0,0,0,0.723514634553379,0,0,0,0,0,0,0,0
0.00019312769919055,0,0,0,0,0,0,0.712025860209275,0,0,0,0,0,0,0
0.00216203011179002,0,0,0,0,-0.0063981376139328,0,0,0.727063563604932,0,0,0,0,0,0
-0.00374118011025504,0,0,0,0,0,0,0,0,0.688307653207163,0,0,0,0,0
-0.000400979478669432,0,0,0,0,0,0,0,0,0,0.712121511270817,0,0,0,0
-4.85861348205978e-05,0,0,0,0,0,0,0,0,0,0,0.693785760487789,0,0,0
0.00042690745517163,0,0,0,0,0,0,0,0,0,0,0,0.727925395116982,0,0
-0.000148539643321166,0,0,0,0,0,0,0,0,0,0,0,0,0.74389725666759,0
-0.0008391836886312,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71830321901763
